Store,Dept,Date,pred
22,42,2012-11-09,8679.500354792204
22,44,2012-11-09,8077.070392806101
2,94,2012-11-09,70883.62314336257
22,46,2012-11-09,21879.156944398932
42,12,2012-11-09,280.0599985566661
22,49,2012-11-09,310.3314370191736
22,52,2012-11-09,2687.5400332765307
22,54,2012-11-09,276.6534261450071
22,55,2012-11-09,9054.749477496654
22,56,2012-11-09,1005.7446620520082
22,58,2012-11-09,5621.732255702096
22,40,2012-11-09,57976.04353094711
22,59,2012-11-09,598.7957279759521
22,60,2012-11-09,818.2880245328704
42,11,2012-11-09,838.8769128053374
22,67,2012-11-09,13091.825985169758
22,71,2012-11-09,4067.1755642744984
22,72,2012-11-09,70077.41560627686
22,74,2012-11-09,16175.715992723062
22,79,2012-11-09,16778.113813442953
22,80,2012-11-09,1916.4285660875175
2,92,2012-11-09,159770.3101328764
22,81,2012-11-09,13421.557812516072
42,10,2012-11-09,639.7190558334797
22,82,2012-11-09,23022.44765159074
2,93,2012-11-09,78151.000507409
22,38,2012-11-09,73022.21129371607
22,36,2012-11-09,2509.394854058413
22,35,2012-11-09,5496.25586672929
22,13,2012-11-09,39572.83191974457
22,14,2012-11-09,17648.329874988154
22,16,2012-11-09,4743.6725002229205
22,17,2012-11-09,15640.81010011026
22,18,2012-11-09,22160.034957520045
22,19,2012-11-09,2303.46538857731
22,20,2012-11-09,5485.039776935108
42,16,2012-11-09,1007.2954630172238
2,96,2012-11-09,35926.05207382937
22,21,2012-11-09,6127.130970876789
22,22,2012-11-09,11562.883513266037
22,23,2012-11-09,32028.53432181099
22,24,2012-11-09,9164.706226240149
22,25,2012-11-09,11466.502730209531
22,26,2012-11-09,10697.04631720861
22,27,2012-11-09,2832.5669739673554
42,14,2012-11-09,1533.6642286675471
22,28,2012-11-09,1714.8913664333315
22,29,2012-11-09,8066.315290679526
22,30,2012-11-09,3804.427750803271
22,31,2012-11-09,3480.8878341997447
22,32,2012-11-09,5165.186413350785
22,33,2012-11-09,8124.155299231972
22,34,2012-11-09,23519.34732107791
45,60,2012-11-09,336.6802895436267
42,13,2012-11-09,14580.777270109245
2,95,2012-11-09,143492.74348662613
22,85,2012-11-09,2543.967758552087
21,34,2012-11-09,18911.609848381006
2,71,2012-11-09,3991.0973968791814
24,18,2012-11-09,19391.197754405723
25,94,2012-11-09,4889.213980460693
25,95,2012-11-09,44315.98611847615
25,97,2012-11-09,3093.8417865846595
25,98,2012-11-09,1065.2565107583819
26,1,2012-11-09,41034.739842360446
26,2,2012-11-09,27579.42089961089
26,3,2012-11-09,6151.124786252009
41,59,2012-11-09,529.2997762235628
2,38,2012-11-09,70158.60379300818
26,4,2012-11-09,25595.385410577408
26,5,2012-11-09,18788.460815901515
26,6,2012-11-09,3419.9449461881645
2,40,2012-11-09,78011.5186958104
26,7,2012-11-09,15357.725891430553
26,9,2012-11-09,18173.482192861215
26,10,2012-11-09,9132.814807042112
41,58,2012-11-09,8058.072422134462
2,37,2012-11-09,4355.704809400537
26,11,2012-11-09,12877.328523634906
26,12,2012-11-09,4034.620316439209
26,13,2012-11-09,22082.37763165464
26,14,2012-11-09,10846.389665470668
26,16,2012-11-09,4366.461384057245
26,17,2012-11-09,8881.435471858465
26,18,2012-11-09,9349.061543534968
26,19,2012-11-09,1879.4046585829894
26,8,2012-11-09,30324.046706958157
2,36,2012-11-09,1280.2821394353507
41,60,2012-11-09,790.8875518605778
25,92,2012-11-09,44789.618926751995
41,72,2012-11-09,50543.97764976368
25,50,2012-11-09,2581.802451548417
2,42,2012-11-09,8907.609599414396
25,52,2012-11-09,1730.711186592245
25,55,2012-11-09,4638.924345995019
25,56,2012-11-09,1437.2058183340987
25,58,2012-11-09,758.545878340677
25,59,2012-11-09,470.30105532604387
25,60,2012-11-09,470.30105532604387
41,71,2012-11-09,4272.540062880129
25,67,2012-11-09,9275.767721465589
2,41,2012-11-09,2491.6619950468043
25,93,2012-11-09,858.7800073841136
25,71,2012-11-09,3553.592508273149
25,74,2012-11-09,10425.975987159898
25,79,2012-11-09,7862.907451269884
25,80,2012-11-09,606.3754304530652
25,81,2012-11-09,9729.01560789686
41,67,2012-11-09,10363.992654378198
25,82,2012-11-09,11598.11808865268
25,83,2012-11-09,343.44951517092085
25,85,2012-11-09,3630.017753724297
45,74,2012-11-09,9723.635232051562
25,87,2012-11-09,6688.762897333096
25,90,2012-11-09,13853.740001866207
25,91,2012-11-09,8686.584616171034
25,72,2012-11-09,36114.70446017248
41,56,2012-11-09,607.9888672634784
26,20,2012-11-09,3092.3714946500845
26,21,2012-11-09,5908.677396033746
26,55,2012-11-09,7136.0649762502335
2,32,2012-11-09,7881.491263238894
26,56,2012-11-09,1125.4850586329878
26,59,2012-11-09,391.6284241367151
26,60,2012-11-09,391.6284241367151
26,67,2012-11-09,6453.0839086954375
26,71,2012-11-09,2581.802451548417
26,72,2012-11-09,45418.56590256631
41,49,2012-11-09,6718.859877108834
26,74,2012-11-09,8573.960660745031
26,79,2012-11-09,9892.191083257263
26,80,2012-11-09,19012.488781426375
26,52,2012-11-09,2211.0899657736413
26,81,2012-11-09,19195.01401930087
45,79,2012-11-09,14576.406683045983
26,83,2012-11-09,2244.94226364205
26,85,2012-11-09,1831.2257496171949
41,48,2012-11-09,3556.8416749637595
2,31,2012-11-09,3497.595717646493
26,87,2012-11-09,27111.195128522668
26,90,2012-11-09,61749.88538648237
26,91,2012-11-09,39212.86098924499
26,92,2012-11-09,93150.27931604258
26,93,2012-11-09,24958.272717448443
26,94,2012-11-09,38834.56014562862
41,46,2012-11-09,27107.69300958261
26,82,2012-11-09,16188.157655456283
26,49,2012-11-09,3718.9614777570096
26,48,2012-11-09,758.545878340677
26,47,2012-11-09,287.99427765739154
26,22,2012-11-09,6580.698087243314
26,23,2012-11-09,15329.240261459974
26,24,2012-11-09,2963.283931469148
26,25,2012-11-09,6145.992751949086
26,26,2012-11-09,4161.370384487351
2,35,2012-11-09,2975.363654210993
26,27,2012-11-09,1879.4046585829894
41,55,2012-11-09,7424.741750078806
26,28,2012-11-09,995.4004460825432
26,29,2012-11-09,4024.7535996796446
26,30,2012-11-09,2581.802451548417
26,31,2012-11-09,1600.3152889658923
26,32,2012-11-09,3779.1111581594378
26,33,2012-11-09,3418.520502024998
2,34,2012-11-09,17019.763673648118
26,34,2012-11-09,8194.43682449663
41,54,2012-11-09,237.091406737974
26,35,2012-11-09,2028.062861347147
26,36,2012-11-09,1125.4850586329878
26,38,2012-11-09,98723.83289070417
26,40,2012-11-09,39686.20491136134
26,41,2012-11-09,758.545878340677
26,42,2012-11-09,3349.3280358008137
2,33,2012-11-09,7236.390863220299
26,44,2012-11-09,5418.919337469312
41,52,2012-11-09,3192.433136087362
26,46,2012-11-09,10226.838396216077
25,49,2012-11-09,12039.21807243489
24,17,2012-11-09,15033.731054415304
25,46,2012-11-09,18186.388451625062
25,42,2012-11-09,5624.391618610613
24,44,2012-11-09,5861.356943838269
24,46,2012-11-09,14577.755488001058
24,49,2012-11-09,5199.749160634403
2,58,2012-11-09,30631.928182081967
24,50,2012-11-09,917.6948885190267
24,52,2012-11-09,1610.6595049353568
41,90,2012-11-09,82991.05922383175
24,55,2012-11-09,11860.330763101041
24,56,2012-11-09,745.7751571974138
24,58,2012-11-09,3128.93383227695
24,59,2012-11-09,508.8209164615627
2,56,2012-11-09,988.0118030404
24,42,2012-11-09,6822.874291347585
24,60,2012-11-09,319.94185555270025
24,71,2012-11-09,4165.044214866589
24,72,2012-11-09,56855.12443091144
41,87,2012-11-09,14976.831596406086
24,74,2012-11-09,14540.991513700208
24,79,2012-11-09,21366.659757485315
24,80,2012-11-09,28847.04576912301
2,55,2012-11-09,11368.187347451578
24,81,2012-11-09,25551.6653891746
24,82,2012-11-09,21955.872007626258
24,83,2012-11-09,3795.1257844371967
24,85,2012-11-09,1841.5699655866595
41,85,2012-11-09,2065.1684288087254
24,67,2012-11-09,10468.687849687052
24,87,2012-11-09,27565.489806518657
41,91,2012-11-09,57310.84955182731
24,40,2012-11-09,47097.192087120595
41,94,2012-11-09,52110.869245709124
24,19,2012-11-09,310.3314370191736
24,20,2012-11-09,4382.235704711656
24,21,2012-11-09,5296.290771399067
24,22,2012-11-09,10234.095206058708
24,23,2012-11-09,28356.624330734532
2,67,2012-11-09,10749.223582347267
24,24,2012-11-09,5209.345388478008
24,25,2012-11-09,11828.997302849199
41,93,2012-11-09,40233.698309311425
24,26,2012-11-09,8340.700616789318
24,27,2012-11-09,2592.146667517882
24,41,2012-11-09,1578.482907035961
24,28,2012-11-09,1264.9867148378128
24,30,2012-11-09,4015.629449865121
2,60,2012-11-09,491.08805744995453
24,31,2012-11-09,2592.146667517882
24,32,2012-11-09,5442.212841642066
41,92,2012-11-09,131904.53133753838
24,33,2012-11-09,5935.224966145999
24,34,2012-11-09,16228.638693941208
24,35,2012-11-09,2632.58786579477
24,36,2012-11-09,1213.3149965358377
24,37,2012-11-09,3480.8878341997447
2,59,2012-11-09,538.9673898842473
24,38,2012-11-09,56531.77743959813
24,29,2012-11-09,5336.558379123581
24,90,2012-11-09,80482.68867998892
24,91,2012-11-09,55074.03671856491
2,54,2012-11-09,280.6056346152482
25,21,2012-11-09,4807.599621010715
41,80,2012-11-09,17812.80519451365
2,48,2012-11-09,2092.148020134782
25,22,2012-11-09,5489.413026813796
25,23,2012-11-09,17922.69976331864
25,24,2012-11-09,3368.7964015848024
25,25,2012-11-09,7233.229359049892
25,26,2012-11-09,4532.756751710145
25,27,2012-11-09,1600.3152889658923
25,28,2012-11-09,1514.2460659935398
41,79,2012-11-09,21742.16446946557
25,29,2012-11-09,4057.1202591853043
25,20,2012-11-09,3216.6363837650856
2,46,2012-11-09,27944.83043486447
25,31,2012-11-09,1600.3152889658923
25,32,2012-11-09,3449.5707857373795
25,33,2012-11-09,3077.3991179757154
25,34,2012-11-09,10629.690528502857
25,35,2012-11-09,1879.4046585829894
25,36,2012-11-09,934.4037650953381
41,74,2012-11-09,16954.315251626802
25,37,2012-11-09,3779.1111581594378
25,38,2012-11-09,38453.208764071605
2,44,2012-11-09,11345.256500822741
25,40,2012-11-09,42784.68831509398
25,41,2012-11-09,4685.72091103427
25,30,2012-11-09,2581.802451548417
25,18,2012-11-09,14647.748813784
25,17,2012-11-09,11836.12340387955
25,16,2012-11-09,4706.624967135893
24,92,2012-11-09,133216.57406451614
24,93,2012-11-09,41411.855968438416
24,94,2012-11-09,47829.968706214124
24,95,2012-11-09,88730.53151022697
41,83,2012-11-09,3303.5612359161796
24,96,2012-11-09,11734.733322698563
24,97,2012-11-09,18615.707910863013
24,98,2012-11-09,10937.03481779176
45,72,2012-11-09,36637.00274748844
25,1,2012-11-09,49941.0895905502
25,2,2012-11-09,34913.05535332345
25,3,2012-11-09,8050.284629135456
25,4,2012-11-09,20778.341702783655
41,82,2012-11-09,19748.051405112765
25,5,2012-11-09,12311.05605677691
2,52,2012-11-09,3771.7225151172943
25,6,2012-11-09,3293.2321048165004
25,7,2012-11-09,16309.57241178022
25,8,2012-11-09,33213.32390775848
25,9,2012-11-09,11843.394162249606
25,10,2012-11-09,25032.09370401938
25,11,2012-11-09,9445.190618264507
41,81,2012-11-09,20283.693855990692
25,12,2012-11-09,3492.1475965180134
2,49,2012-11-09,14397.257777401877
25,13,2012-11-09,25731.73838480471
25,14,2012-11-09,8549.201256132308
25,44,2012-11-09,5558.849013088346
2,30,2012-11-09,4097.8089776850575
42,31,2012-11-09,237.091406737974
21,32,2012-11-09,5413.041056687986
17,83,2012-11-09,770.1091155670761
43,8,2012-11-09,13739.413000400666
17,85,2012-11-09,3986.9189066833146
17,87,2012-11-09,16113.186829427133
17,90,2012-11-09,40607.70470205833
17,91,2012-11-09,14513.106618873777
3,40,2012-11-09,20761.213079854486
17,92,2012-11-09,67164.5663934525
17,93,2012-11-09,4360.005451718836
17,94,2012-11-09,3083.2131700612244
17,95,2012-11-09,52904.343042835186
43,7,2012-11-09,713.1307881647538
17,82,2012-11-09,18836.769379745918
17,96,2012-11-09,802.6607622756106
17,98,2012-11-09,653.8559680667258
3,38,2012-11-09,89309.03896461705
18,1,2012-11-09,43532.99290766805
18,2,2012-11-09,57783.25766948683
18,3,2012-11-09,10473.748558517233
18,4,2012-11-09,29524.150186482817
18,5,2012-11-09,23356.64372770452
43,6,2012-11-09,374.2109951022819
18,6,2012-11-09,3868.470629516376
18,7,2012-11-09,30265.690627852615
3,36,2012-11-09,899.9620295074185
18,8,2012-11-09,32871.672480352696
17,97,2012-11-09,8588.383394899509
18,9,2012-11-09,17279.366586278236
17,81,2012-11-09,15985.207024468817
17,80,2012-11-09,1360.9910164949797
3,44,2012-11-09,3341.9393927586702
17,40,2012-11-09,50500.290859676476
17,41,2012-11-09,310.3314370191736
43,11,2012-11-09,639.7190558334797
17,42,2012-11-09,4329.974547938361
17,44,2012-11-09,10253.28190001049
17,45,2012-11-09,310.3314370191736
17,46,2012-11-09,28680.642432639368
17,48,2012-11-09,3787.131929642838
17,49,2012-11-09,310.3314370191736
17,52,2012-11-09,4346.551497252069
17,54,2012-11-09,378.8667634051667
3,41,2012-11-09,899.9620295074185
43,10,2012-11-09,680.5464105133825
45,52,2012-11-09,1323.8938661210377
17,56,2012-11-09,310.3314370191736
17,58,2012-11-09,1741.0554025617096
17,59,2012-11-09,703.2786642311137
3,42,2012-11-09,5645.8294361873095
17,60,2012-11-09,703.2786642311137
17,67,2012-11-09,8700.65590882182
17,71,2012-11-09,3789.455374128903
43,9,2012-11-09,288.63739235389346
17,72,2012-11-09,44945.010933245416
17,74,2012-11-09,13170.320225690919
17,79,2012-11-09,26700.018776993
17,55,2012-11-09,11247.87549629866
18,10,2012-11-09,16430.18194736241
43,5,2012-11-09,1076.310730743582
18,11,2012-11-09,17853.775970015176
18,38,2012-11-09,58137.06573560618
18,40,2012-11-09,58867.21835639794
43,1,2012-11-09,13476.166842511788
3,32,2012-11-09,3827.744379014939
18,41,2012-11-09,745.7751571974138
18,42,2012-11-09,8325.03573616583
18,44,2012-11-09,6808.156825499433
18,46,2012-11-09,22846.33806231163
18,49,2012-11-09,10750.104278319148
18,50,2012-11-09,1351.2943387933306
18,52,2012-11-09,2592.146667517882
42,98,2012-11-09,6437.384681636989
18,36,2012-11-09,2613.1195000107814
3,31,2012-11-09,1118.0964155908441
18,56,2012-11-09,1135.8292746024524
18,58,2012-11-09,3033.299002649003
18,59,2012-11-09,441.28902315480553
18,60,2012-11-09,441.28902315480553
18,67,2012-11-09,6896.2986561219695
18,71,2012-11-09,6141.619502070398
42,97,2012-11-09,15579.204307235746
3,30,2012-11-09,1391.0108158069904
18,72,2012-11-09,63219.43082913761
18,74,2012-11-09,20560.522607641622
18,79,2012-11-09,22255.66258768984
18,80,2012-11-09,731.7290067242868
18,55,2012-11-09,8856.965494439579
18,35,2012-11-09,4317.334818383715
18,34,2012-11-09,20221.42463415001
18,33,2012-11-09,7598.240044763243
18,12,2012-11-09,4056.7017939368443
18,13,2012-11-09,42794.53114827566
18,14,2012-11-09,20636.816051007765
3,35,2012-11-09,800.5551655212622
43,4,2012-11-09,16942.077663106924
18,16,2012-11-09,5558.621718183375
18,17,2012-11-09,17705.845694260308
18,18,2012-11-09,22757.412070453458
18,19,2012-11-09,2687.5400332765307
18,20,2012-11-09,7146.4091922196985
18,21,2012-11-09,4489.251648405521
18,22,2012-11-09,15560.745754879987
18,23,2012-11-09,35090.01512200993
45,54,2012-11-09,217.03105131026382
43,3,2012-11-09,1311.695144508284
18,24,2012-11-09,8003.448002464031
3,34,2012-11-09,4759.250749782497
18,25,2012-11-09,18190.413069739785
18,26,2012-11-09,10765.471757878375
18,27,2012-11-09,3359.6722517702788
18,28,2012-11-09,2592.146667517882
18,29,2012-11-09,10428.305357026044
18,30,2012-11-09,6170.549197436301
43,2,2012-11-09,21170.841817189343
18,31,2012-11-09,2687.5400332765307
3,33,2012-11-09,3482.623340972125
18,32,2012-11-09,7146.4091922196985
17,38,2012-11-09,81909.74674029129
18,81,2012-11-09,14052.2522563756
17,36,2012-11-09,1741.0554025617096
17,34,2012-11-09,11616.447088274726
3,71,2012-11-09,1333.5614797817223
16,38,2012-11-09,39834.56414387337
16,40,2012-11-09,27344.723796182472
16,41,2012-11-09,1005.7446620520082
16,42,2012-11-09,4640.101979219625
16,44,2012-11-09,5822.4800012385485
16,45,2012-11-09,345.18769767962453
16,46,2012-11-09,10444.716384367985
43,25,2012-11-09,237.091406737974
3,67,2012-11-09,2285.7325295657015
16,48,2012-11-09,768.8900943101419
16,49,2012-11-09,310.3314370191736
16,36,2012-11-09,1351.2943387933306
16,52,2012-11-09,2237.685372823164
16,56,2012-11-09,1060.563608899358
16,58,2012-11-09,1812.4270181244935
16,59,2012-11-09,371.04797951656855
16,60,2012-11-09,310.3314370191736
16,67,2012-11-09,3087.7433339451804
43,22,2012-11-09,236.1587009920847
16,71,2012-11-09,2221.4341817431064
16,72,2012-11-09,33916.96017463982
43,21,2012-11-09,1713.6549298894167
16,74,2012-11-09,9876.790869409288
3,60,2012-11-09,346.3479032043114
16,79,2012-11-09,4411.269305810114
16,55,2012-11-09,5005.632708392489
16,80,2012-11-09,659.2161393888302
43,28,2012-11-09,231.58953928873703
16,34,2012-11-09,5770.078165224761
16,11,2012-11-09,15550.11306593332
16,12,2012-11-09,4387.402519642293
16,13,2012-11-09,15119.008767248297
16,14,2012-11-09,8543.82849930022
16,16,2012-11-09,3817.6353939508467
16,17,2012-11-09,8748.801539205053
16,18,2012-11-09,10255.615042686648
16,19,2012-11-09,2592.146667517882
43,38,2012-11-09,60567.23148021397
16,20,2012-11-09,3492.6997087785994
45,46,2012-11-09,13381.4060171797
16,21,2012-11-09,2877.0164877249604
16,35,2012-11-09,310.3314370191736
3,74,2012-11-09,3479.1132132064104
16,23,2012-11-09,13580.547228823285
16,24,2012-11-09,3219.833608759655
16,25,2012-11-09,7242.862061816255
16,26,2012-11-09,2592.146667517882
16,27,2012-11-09,1060.563608899358
16,28,2012-11-09,818.2880245328704
16,29,2012-11-09,1981.1397674261325
16,30,2012-11-09,1213.3149965358377
3,72,2012-11-09,31900.489754055307
16,31,2012-11-09,1741.0554025617096
16,32,2012-11-09,3708.009244443546
16,33,2012-11-09,3338.6994192773777
16,22,2012-11-09,7228.601178302502
16,81,2012-11-09,3689.7410102316967
16,82,2012-11-09,8362.045161812668
16,83,2012-11-09,262.15252805337934
17,13,2012-11-09,24735.158454368833
17,14,2012-11-09,13476.731536541116
17,16,2012-11-09,3267.4819943655875
43,14,2012-11-09,1723.9653131378743
3,52,2012-11-09,1560.7500480243527
17,17,2012-11-09,11122.688696090481
17,18,2012-11-09,19550.602665983937
17,19,2012-11-09,7919.195389340138
17,20,2012-11-09,3201.5335034930335
17,21,2012-11-09,4132.837657857097
17,22,2012-11-09,6493.877920413121
17,23,2012-11-09,18069.28543804528
17,12,2012-11-09,7886.692098092759
3,49,2012-11-09,279.67292886935894
43,13,2012-11-09,16829.000188916845
17,25,2012-11-09,10300.175610178441
17,26,2012-11-09,11895.067512082442
17,27,2012-11-09,2592.146667517882
17,28,2012-11-09,2512.9790546195186
17,29,2012-11-09,3338.6994192773777
17,30,2012-11-09,3027.170297333729
3,46,2012-11-09,6673.233925720974
17,31,2012-11-09,3772.9582911242696
43,12,2012-11-09,268.06705516434886
17,32,2012-11-09,5875.603385443699
17,33,2012-11-09,7639.525406745405
17,24,2012-11-09,7136.8547688453
17,11,2012-11-09,16027.161087155155
17,10,2012-11-09,18571.816108702922
3,54,2012-11-09,280.6056346152482
16,85,2012-11-09,2092.568901481018
43,20,2012-11-09,264.12888350982655
16,87,2012-11-09,11732.318780098956
3,59,2012-11-09,248.9920727859657
16,90,2012-11-09,7957.549526512705
16,91,2012-11-09,5929.65010116485
16,92,2012-11-09,24206.271682932864
16,93,2012-11-09,808.1275423663734
43,18,2012-11-09,2046.9444864140924
3,56,2012-11-09,548.1903022582759
16,94,2012-11-09,1473.6025829147482
16,95,2012-11-09,26167.511977399477
16,96,2012-11-09,140.9669690909399
16,97,2012-11-09,2455.5262288194517
16,98,2012-11-09,140.9669690909399
43,17,2012-11-09,636.9401409009865
17,1,2012-11-09,61511.444185175715
17,2,2012-11-09,43410.22279758922
3,55,2012-11-09,7140.35221406562
17,3,2012-11-09,13566.032638466946
17,4,2012-11-09,25512.466225616343
17,5,2012-11-09,27196.495653429552
17,6,2012-11-09,3107.841327200804
17,7,2012-11-09,15662.729542466226
43,16,2012-11-09,1723.9653131378743
17,8,2012-11-09,21673.661581140663
17,9,2012-11-09,21713.957536185488
17,35,2012-11-09,1610.6595049353568
21,33,2012-11-09,9521.757798769953
18,82,2012-11-09,20764.235980028407
42,96,2012-11-09,17100.318476210396
20,37,2012-11-09,4953.371551619194
3,13,2012-11-09,12139.875202157582
20,38,2012-11-09,106252.1784502729
20,40,2012-11-09,86577.96808750543
20,41,2012-11-09,7733.379932363861
20,42,2012-11-09,10379.097542588952
42,60,2012-11-09,392.0028811344049
20,44,2012-11-09,10564.869447949315
20,46,2012-11-09,30516.379062906435
20,48,2012-11-09,3116.8135546858616
3,12,2012-11-09,2956.526434221838
20,49,2012-11-09,21574.15592813186
20,36,2012-11-09,2343.906586854198
20,50,2012-11-09,2687.5400332765307
20,54,2012-11-09,309.39873127328434
42,59,2012-11-09,236.1587009920847
20,55,2012-11-09,19376.54418123714
20,56,2012-11-09,944.7479810648031
20,58,2012-11-09,6448.389447998108
20,59,2012-11-09,768.8900943101419
20,60,2012-11-09,768.8900943101419
20,67,2012-11-09,17892.93437449337
20,71,2012-11-09,6822.874291347585
42,56,2012-11-09,263.19617776393727
20,72,2012-11-09,93121.00810770877
20,74,2012-11-09,18938.6522902359
20,52,2012-11-09,2832.5669739673554
45,58,2012-11-09,851.3536151487001
20,35,2012-11-09,5593.26034855855
42,67,2012-11-09,1323.8938661210377
20,12,2012-11-09,8581.563433948444
20,13,2012-11-09,56526.638525939896
20,14,2012-11-09,21389.98394547813
20,16,2012-11-09,5300.520930445488
3,17,2012-11-09,3021.047200825854
42,79,2012-11-09,12136.352467404495
20,17,2012-11-09,19960.16254550793
20,18,2012-11-09,22717.220289572782
20,19,2012-11-09,294.9937063432013
20,20,2012-11-09,5468.324867493159
20,21,2012-11-09,12615.983168510622
20,22,2012-11-09,13252.221452087892
20,34,2012-11-09,20574.39554721738
20,23,2012-11-09,36347.87056109805
20,24,2012-11-09,9597.117432345096
42,74,2012-11-09,196.37194653829732
20,25,2012-11-09,16996.824830804086
20,26,2012-11-09,14708.050023027747
20,27,2012-11-09,3027.170297333729
20,28,2012-11-09,1741.0554025617096
20,29,2012-11-09,7883.565040741625
20,30,2012-11-09,5019.819765499535
3,14,2012-11-09,5038.524946349309
20,31,2012-11-09,3221.0018692770223
20,32,2012-11-09,11119.334827380098
20,33,2012-11-09,9863.473586929915
3,16,2012-11-09,3755.0696923357937
20,79,2012-11-09,37609.17207155958
3,11,2012-11-09,9487.938393072189
20,80,2012-11-09,40619.96353327417
42,40,2012-11-09,20730.617908814813
21,11,2012-11-09,10483.986653812852
21,12,2012-11-09,2833.198119762189
21,13,2012-11-09,26140.681630178246
3,7,2012-11-09,10009.44887239438
21,14,2012-11-09,13486.23844240076
21,16,2012-11-09,1860.0754037304262
21,17,2012-11-09,6175.021446070899
21,18,2012-11-09,14756.020940447876
21,19,2012-11-09,2303.46538857731
42,38,2012-11-09,39502.62215111194
21,20,2012-11-09,4608.55691628192
21,10,2012-11-09,13108.814108722896
21,21,2012-11-09,3359.6722517702788
21,22,2012-11-09,7940.82800266827
21,23,2012-11-09,35913.53064953187
21,24,2012-11-09,10091.161473886532
21,25,2012-11-09,17516.0427614927
21,26,2012-11-09,12109.695667244961
42,32,2012-11-09,263.19617776393727
21,27,2012-11-09,2764.8869864559324
21,28,2012-11-09,1005.7446620520082
3,5,2012-11-09,17386.640196561995
21,29,2012-11-09,5112.9252565774905
21,30,2012-11-09,4601.225036619904
21,31,2012-11-09,3789.455374128903
3,6,2012-11-09,1962.5156327447594
21,9,2012-11-09,15011.926007096414
21,8,2012-11-09,16449.781716304045
21,7,2012-11-09,21291.45223603474
42,52,2012-11-09,237.091406737974
20,81,2012-11-09,36358.80869794819
20,82,2012-11-09,32167.431970814327
20,83,2012-11-09,4296.94275682823
20,85,2012-11-09,4949.643107683055
20,87,2012-11-09,48076.1673741288
20,90,2012-11-09,104124.0173818508
3,10,2012-11-09,14403.140348118694
20,91,2012-11-09,76963.49688739928
42,49,2012-11-09,237.091406737974
20,92,2012-11-09,162462.08169973988
42,46,2012-11-09,6450.745117840761
20,93,2012-11-09,49950.40265184401
20,94,2012-11-09,59773.92701133919
20,95,2012-11-09,147420.06324161793
20,97,2012-11-09,23891.187179043667
3,9,2012-11-09,10378.07303281786
20,98,2012-11-09,21118.972258275142
21,1,2012-11-09,26176.391096616895
21,2,2012-11-09,44179.19370291901
42,44,2012-11-09,231.58953928873703
42,42,2012-11-09,392.0028811344049
21,3,2012-11-09,9056.609685999918
21,4,2012-11-09,17487.597006354554
21,5,2012-11-09,16086.638865531351
21,6,2012-11-09,2358.2756730469428
3,8,2012-11-09,8940.640574021381
20,11,2012-11-09,22518.812314328978
18,83,2012-11-09,1932.960858460338
20,10,2012-11-09,47656.720393857424
3,18,2012-11-09,5981.514304972631
19,13,2012-11-09,33252.735246825316
19,14,2012-11-09,18059.849189995897
19,16,2012-11-09,7338.306867051159
19,17,2012-11-09,16596.012045466094
19,18,2012-11-09,21413.12679867453
3,26,2012-11-09,3494.4352155509796
19,20,2012-11-09,5258.762125372504
19,21,2012-11-09,6156.336967918551
42,92,2012-11-09,95128.71000298909
19,22,2012-11-09,10760.187808053653
19,23,2012-11-09,29995.618804036032
19,24,2012-11-09,5510.973332577442
42,93,2012-11-09,31405.51045405197
19,25,2012-11-09,11909.785748864271
3,25,2012-11-09,5251.8468974905245
19,27,2012-11-09,3388.4235197175753
19,28,2012-11-09,2140.747810446813
19,29,2012-11-09,6390.739282072078
42,91,2012-11-09,40504.62683317035
19,30,2012-11-09,3793.9311236171698
19,31,2012-11-09,3359.6722517702788
19,32,2012-11-09,5636.678575118061
19,33,2012-11-09,6156.336967918551
3,24,2012-11-09,3382.5025352848215
19,34,2012-11-09,16269.514614668955
19,35,2012-11-09,3046.638663117718
19,26,2012-11-09,8025.039764828965
19,36,2012-11-09,1838.5910542528711
19,12,2012-11-09,6423.4717314525105
19,11,2012-11-09,16839.223202912428
3,29,2012-11-09,1697.1585074217232
18,85,2012-11-09,2543.967758552087
18,87,2012-11-09,18969.989275051426
18,90,2012-11-09,28172.036876805276
18,91,2012-11-09,26981.253768485563
18,92,2012-11-09,73941.33420900907
18,93,2012-11-09,3257.492555530205
18,94,2012-11-09,8047.8960162166295
3,28,2012-11-09,401.6704947950895
42,95,2012-11-09,61362.95845964827
18,95,2012-11-09,59036.279841433534
18,96,2012-11-09,46.527054360436814
45,55,2012-11-09,3731.0129167934697
18,97,2012-11-09,7829.773175154427
19,1,2012-11-09,47435.742392767075
19,2,2012-11-09,46723.60919609716
19,3,2012-11-09,11687.018816996802
3,27,2012-11-09,581.0628689643439
19,4,2012-11-09,28621.239099606675
42,94,2012-11-09,35412.39375245957
19,5,2012-11-09,26847.83561856769
19,6,2012-11-09,4487.730727026412
19,7,2012-11-09,28552.345044924645
19,8,2012-11-09,42768.87769430565
19,9,2012-11-09,36049.65297520019
19,10,2012-11-09,28598.33172647787
18,98,2012-11-09,2455.5262288194517
42,90,2012-11-09,55527.769230291524
19,37,2012-11-09,3492.6997087785994
19,38,2012-11-09,65066.48735502417
19,83,2012-11-09,3212.0958980707487
40,1,2012-11-09,42783.18651465106
19,85,2012-11-09,4577.18508707334
19,87,2012-11-09,21096.44108631319
